""	"DayOfWeek"	"Status"	"TimeOfDay"	"Years"	"ArrDep"	"Month"	"NumberOfFlights"
"9554"	"Wed"	"On Time"	"Mid-Day"	"1988-1994"	"Departing"	"Jun"	2043
"9555"	"Wed"	"On Time"	"Mid-Day"	"1988-1994"	"Departing"	"Mar"	2184
"9556"	"Wed"	"On Time"	"Mid-Day"	"1988-1994"	"Departing"	"May"	2365
"9557"	"Wed"	"On Time"	"Mid-Day"	"1988-1994"	"Departing"	"Nov"	2249
"9558"	"Wed"	"On Time"	"Mid-Day"	"1988-1994"	"Departing"	"Oct"	2377
"9559"	"Wed"	"On Time"	"Mid-Day"	"1988-1994"	"Departing"	"Sept"	2293
"9560"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Apr"	2761
"9561"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Aug"	2632
"9562"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Dec"	2421
"9563"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Feb"	2330
"9564"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Jan"	2366
"9565"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Jul"	2649
"9566"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Jun"	2274
"9567"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Mar"	2946
"9568"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"May"	2943
"9569"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Nov"	2805
"9570"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Oct"	3101
"9571"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Arriving"	"Sept"	2747
"9572"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Apr"	2633
"9573"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Aug"	2347
"9574"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Dec"	1906
"9575"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Feb"	2183
"9576"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Jan"	2002
"9577"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Jul"	2209
"9578"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Jun"	1838
"9579"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Mar"	2582
"9580"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"May"	2661
"9581"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Nov"	2639
"9582"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Oct"	2818
"9583"	"Wed"	"On Time"	"Mid-Day"	"1995-2001"	"Departing"	"Sept"	2491
"9584"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Apr"	2985
"9585"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Aug"	2902
"9586"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Dec"	2259
"9587"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Feb"	2496
"9588"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Jan"	2893
"9589"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Jul"	2839
"9590"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Jun"	2606
"9591"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Mar"	2964
"9592"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"May"	2953
"9593"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Nov"	2632
"9594"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Oct"	2861
"9595"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Arriving"	"Sept"	2667
"9596"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Apr"	3522
"9597"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Aug"	3104
"9598"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Dec"	2488
"9599"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Feb"	2868
"9600"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Jan"	3324
"9601"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Jul"	2901
"9602"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Jun"	2945
"9603"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Mar"	3290
"9604"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"May"	3538
"9605"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Nov"	3158
"9606"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Oct"	3449
"9607"	"Wed"	"On Time"	"Mid-Day"	"2002-2008"	"Departing"	"Sept"	3138
"9608"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Apr"	900
"9609"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Aug"	928
"9610"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Dec"	711
"9611"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Feb"	672
"9612"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Jan"	695
"9613"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Jul"	870
"9614"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Jun"	864
"9615"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Mar"	857
"9616"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"May"	934
"9617"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Nov"	855
"9618"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Oct"	841
"9619"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Arriving"	"Sept"	807
"9620"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Apr"	1827
"9621"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Aug"	1904
"9622"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Dec"	1424
"9623"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Feb"	1383
"9624"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Jan"	1385
"9625"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Jul"	1762
"9626"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Jun"	1763
"9627"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Mar"	1635
"9628"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"May"	1863
"9629"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Nov"	1768
"9630"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Oct"	1848
"9631"	"Wed"	"On Time"	"Morning"	"1988-1994"	"Departing"	"Sept"	1828
"9632"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Apr"	1244
"9633"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Aug"	1313
"9634"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Dec"	1042
"9635"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Feb"	959
"9636"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Jan"	1047
"9637"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Jul"	1259
"9638"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Jun"	1131
"9639"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Mar"	1223
"9640"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"May"	1346
"9641"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Nov"	1146
"9642"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Oct"	1342
"9643"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Arriving"	"Sept"	1234
"9644"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Apr"	2108
"9645"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Aug"	2004
"9646"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Dec"	1509
"9647"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Feb"	1687
"9648"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Jan"	1513
"9649"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Jul"	2003
"9650"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Jun"	1788
"9651"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Mar"	1957
"9652"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"May"	2254
"9653"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Nov"	1937
"9654"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Oct"	2114
"9655"	"Wed"	"On Time"	"Morning"	"1995-2001"	"Departing"	"Sept"	1993
"9656"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Apr"	1514
"9657"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Aug"	1509
"9658"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Dec"	1015
"9659"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Feb"	1156
"9660"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Jan"	1323
"9661"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Jul"	1535
"9662"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Jun"	1470
"9663"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Mar"	1503
"9664"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"May"	1567
"9665"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Nov"	1279
"9666"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Oct"	1433
"9667"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Arriving"	"Sept"	1369
"9668"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Apr"	2127
"9669"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Aug"	1980
"9670"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Dec"	1500
"9671"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Feb"	1690
"9672"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Jan"	1934
"9673"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Jul"	1926
"9674"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Jun"	2028
"9675"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Mar"	2070
"9676"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"May"	2191
"9677"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Nov"	1969
"9678"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Oct"	2127
"9679"	"Wed"	"On Time"	"Morning"	"2002-2008"	"Departing"	"Sept"	1886
"9680"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Apr"	159
"9681"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Aug"	171
"9682"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Dec"	120
"9683"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Feb"	138
"9684"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Jan"	118
"9685"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Jul"	133
"9686"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Jun"	167
"9687"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Mar"	157
"9688"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"May"	169
"9689"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Nov"	169
"9690"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Oct"	178
"9691"	"Wed"	"On Time"	"Night"	"1988-1994"	"Arriving"	"Sept"	184
"9692"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Apr"	179
"9693"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Aug"	175
"9694"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Dec"	105
"9695"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Feb"	148
"9696"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Jan"	156
"9697"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Jul"	166
"9698"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Jun"	132
"9699"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Mar"	128
"9700"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"May"	176
"9701"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Nov"	163
"9702"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Oct"	177
"9703"	"Wed"	"On Time"	"Night"	"1988-1994"	"Departing"	"Sept"	179
"9704"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Apr"	280
"9705"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Aug"	275
"9706"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Dec"	277
"9707"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Feb"	232
"9708"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Jan"	277
"9709"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Jul"	247
"9710"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Jun"	209
"9711"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Mar"	353
"9712"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"May"	249
"9713"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Nov"	302
"9714"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Oct"	257
"9715"	"Wed"	"On Time"	"Night"	"1995-2001"	"Arriving"	"Sept"	262
"9716"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Apr"	396
"9717"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Aug"	363
"9718"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Dec"	385
"9719"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Feb"	294
"9720"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Jan"	389
"9721"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Jul"	363
"9722"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Jun"	321
"9723"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Mar"	456
"9724"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"May"	397
"9725"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Nov"	399
"9726"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Oct"	320
"9727"	"Wed"	"On Time"	"Night"	"1995-2001"	"Departing"	"Sept"	376
"9728"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Apr"	285
"9729"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Aug"	261
"9730"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Dec"	214
"9731"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Feb"	200
"9732"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Jan"	170
"9733"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Jul"	248
"9734"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Jun"	179
"9735"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Mar"	226
"9736"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"May"	220
"9737"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Nov"	221
"9738"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Oct"	242
"9739"	"Wed"	"On Time"	"Night"	"2002-2008"	"Arriving"	"Sept"	246
"9740"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Apr"	243
"9741"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Aug"	223
"9742"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Dec"	229
"9743"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Feb"	203
"9744"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Jan"	246
"9745"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Jul"	199
"9746"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Jun"	202
"9747"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Mar"	241
"9748"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"May"	221
"9749"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Nov"	239
"9750"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Oct"	291
"9751"	"Wed"	"On Time"	"Night"	"2002-2008"	"Departing"	"Sept"	238
"9752"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Apr"	568
"9753"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Aug"	644
"9754"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Dec"	566
"9755"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Feb"	525
"9756"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Jan"	486
"9757"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Jul"	574
"9758"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Jun"	562
"9759"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Mar"	552
"9760"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"May"	635
"9761"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Nov"	567
"9762"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Oct"	625
"9763"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Arriving"	"Sept"	627
"9764"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Apr"	399
"9765"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Aug"	530
"9766"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Dec"	492
"9767"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Feb"	451
"9768"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Jan"	402
"9769"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Jul"	509
"9770"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Jun"	497
"9771"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Mar"	449
"9772"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"May"	448
"9773"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Nov"	468
"9774"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Oct"	443
"9775"	"Wed"	"Short Delay"	"Evening"	"1988-1994"	"Departing"	"Sept"	477
"9776"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Apr"	514
"9777"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Aug"	559
"9778"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Dec"	458
"9779"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Feb"	529
"9780"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Jan"	467
"9781"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Jul"	571
"9782"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Jun"	490
"9783"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Mar"	542
"9784"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"May"	578
"9785"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Nov"	537
"9786"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Oct"	604
"9787"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Arriving"	"Sept"	484
"9788"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Apr"	571
"9789"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Aug"	712
"9790"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Dec"	504
"9791"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Feb"	559
"9792"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Jan"	544
"9793"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Jul"	680
"9794"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Jun"	638
"9795"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Mar"	602
"9796"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"May"	664
"9797"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Nov"	513
"9798"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Oct"	638
"9799"	"Wed"	"Short Delay"	"Evening"	"1995-2001"	"Departing"	"Sept"	466
"9800"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Apr"	494
"9801"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Aug"	484
"9802"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Dec"	438
"9803"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Feb"	459
"9804"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Jan"	487
"9805"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Jul"	452
"9806"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Jun"	430
"9807"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Mar"	463
"9808"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"May"	463
"9809"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Nov"	469
"9810"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Oct"	515
"9811"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Arriving"	"Sept"	397
"9812"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Apr"	397
"9813"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Aug"	479
"9814"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Dec"	471
"9815"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Feb"	417
"9816"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Jan"	421
"9817"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Jul"	524
"9818"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Jun"	536
"9819"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Mar"	486
"9820"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"May"	449
"9821"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Nov"	389
"9822"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Oct"	435
"9823"	"Wed"	"Short Delay"	"Evening"	"2002-2008"	"Departing"	"Sept"	362
"9824"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Apr"	495
"9825"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Aug"	604
"9826"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Dec"	507
"9827"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Feb"	464
"9828"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Jan"	484
"9829"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Jul"	571
"9830"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Jun"	578
"9831"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Mar"	502
"9832"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"May"	594
"9833"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Nov"	555
"9834"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Oct"	581
"9835"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Arriving"	"Sept"	595
"9836"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Apr"	369
"9837"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Aug"	567
"9838"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Dec"	552
"9839"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Feb"	418
"9840"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Jan"	503
"9841"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Jul"	549
"9842"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Jun"	601
"9843"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Mar"	471
"9844"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"May"	458
"9845"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Nov"	489
"9846"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Oct"	467
"9847"	"Wed"	"Short Delay"	"Mid-Day"	"1988-1994"	"Departing"	"Sept"	463
"9848"	"Wed"	"Short Delay"	"Mid-Day"	"1995-2001"	"Arriving"	"Apr"	589
"9849"	"Wed"	"Short Delay"	"Mid-Day"	"1995-2001"	"Arriving"	"Aug"	669
"9850"	"Wed"	"Short Delay"	"Mid-Day"	"1995-2001"	"Arriving"	"Dec"	538
